customer_id,gender,age,senior_citizen,region,contract_type,tenure_months,internet_service,payment_method,paperless_billing,streaming_service,tech_support,online_security,monthly_charges,discount_percent,total_charges,support_tickets,satisfaction_score,churn,churn_reason
CUST-11063,Female,53,No,Midwest,Month-to-Month,26,None,Electronic Check,Yes,No,No,No,32.15,1.08,862.75,5,3.5,Yes,Competitor Offer
CUST-11064,Female,59,No,West,Month-to-Month,19,None,Mailed Check,No,No,No,No,40.98,2.86,763.44,3,3.5,Yes,Poor Support Experience
CUST-11065,Male,52,No,South,One Year,6,Fiber Optic,Electronic Check,Yes,No,No,Yes,83.66,2.84,508.81,4,1.9,Yes,Poor Support Experience
CUST-11066,Female,47,No,West,Month-to-Month,5,DSL,Mailed Check,No,Yes,No,No,75.93,2.76,351.51,1,4.3,Yes,No Long-Term Commitment
CUST-11067,Female,57,No,South,Month-to-Month,19,Fiber Optic,Electronic Check,Yes,Yes,Yes,No,104.36,3.55,2025.42,4,3.7,Yes,Service Reliability Issues
CUST-11068,Female,42,No,Midwest,Two Year,33,Fiber Optic,Credit Card,Yes,Yes,No,Yes,68.37,11.09,2227.03,2,4.7,No,Retained
CUST-11069,Female,30,No,West,One Year,29,Fiber Optic,Electronic Check,Yes,Yes,No,Yes,80.48,2.22,2322.55,2,4.0,No,Retained
CUST-11070,Female,40,No,South,Two Year,54,DSL,Credit Card,Yes,No,No,No,54.07,13.84,2908.76,1,3.8,Yes,Competitor Offer
CUST-11071,Female,32,No,South,Month-to-Month,13,None,Credit Card,Yes,No,Yes,No,35.28,2.84,446.25,1,3.7,No,Retained
CUST-11072,Female,33,No,West,Month-to-Month,20,DSL,Credit Card,Yes,No,Yes,No,105.35,2.03,2132.29,1,3.8,No,Retained
CUST-11073,Female,40,No,Northeast,Two Year,48,Fiber Optic,Credit Card,Yes,No,Yes,No,80.58,9.65,3856.76,2,2.2,No,Retained
CUST-11074,Male,31,No,West,Month-to-Month,21,DSL,Bank Transfer,No,No,Yes,Yes,70.04,2.8,1519.63,0,4.5,No,Retained
CUST-11075,Female,38,No,Midwest,One Year,41,Fiber Optic,Bank Transfer,Yes,Yes,No,Yes,80.9,7.87,3288.25,2,3.1,Yes,Competitor Offer
CUST-11076,Female,18,No,Midwest,Month-to-Month,4,DSL,Bank Transfer,No,No,Yes,No,59.26,3.24,242.97,3,5.0,No,Retained
CUST-11077,Male,45,No,Northeast,Month-to-Month,4,Fiber Optic,Electronic Check,Yes,Yes,Yes,Yes,97.51,3.8,362.89,2,2.9,Yes,Service Reliability Issues
CUST-11078,Female,42,No,Northeast,Month-to-Month,4,Fiber Optic,Credit Card,Yes,Yes,Yes,No,94.55,1.86,392.93,3,3.1,Yes,Poor Support Experience
CUST-11079,Male,31,No,West,Month-to-Month,20,Fiber Optic,Credit Card,Yes,Yes,No,No,80.21,2.8,1603.64,3,3.4,Yes,No Long-Term Commitment
CUST-11080,Male,51,No,Midwest,Month-to-Month,21,DSL,Credit Card,Yes,No,No,No,55.05,2.95,1150.62,2,2.9,Yes,No Long-Term Commitment
CUST-11081,Female,55,No,Northeast,Month-to-Month,18,Fiber Optic,Credit Card,Yes,Yes,Yes,Yes,114.03,2.65,2094.14,2,3.5,No,Retained
CUST-11082,Female,19,No,West,Two Year,61,DSL,Electronic Check,Yes,Yes,Yes,No,86.42,9.61,5248.72,1,3.7,No,Retained
CUST-11083,Male,31,No,West,Month-to-Month,16,Fiber Optic,Electronic Check,No,No,Yes,No,82.98,3.53,1348.21,0,4.8,No,Retained
CUST-11084,Male,31,No,South,One Year,46,Fiber Optic,Electronic Check,No,No,No,No,55.25,7.77,2514.59,2,4.1,Yes,Moved/No Longer Needed
CUST-11085,Female,29,No,Northeast,Two Year,29,Fiber Optic,Electronic Check,Yes,Yes,Yes,No,93.46,7.88,2714.28,1,3.5,No,Retained
CUST-11086,Male,54,No,Northeast,One Year,27,None,Bank Transfer,No,Yes,No,Yes,69.85,6.43,1844.1,1,3.1,No,Retained
CUST-11087,Female,39,No,South,Month-to-Month,2,None,Bank Transfer,No,No,No,Yes,58.81,2.7,94.43,1,3.1,Yes,No Long-Term Commitment
CUST-11088,Male,38,No,West,One Year,26,Fiber Optic,Mailed Check,Yes,Yes,Yes,Yes,101.42,7.64,2634.04,3,4.2,No,Retained
CUST-11089,Female,18,No,West,One Year,41,Fiber Optic,Bank Transfer,No,No,No,Yes,92.49,6.64,3855.6,2,3.2,Yes,Price Too High
CUST-11090,Male,51,No,South,One Year,44,Fiber Optic,Electronic Check,Yes,No,Yes,No,80.05,4.29,3525.73,1,5.0,No,Retained
CUST-11091,Male,25,No,Northeast,One Year,44,DSL,Bank Transfer,Yes,Yes,No,No,75.86,4.63,3395.75,2,2.8,No,Retained
CUST-11092,Male,43,No,South,Two Year,40,Fiber Optic,Bank Transfer,Yes,Yes,Yes,No,82.26,5.26,3298.11,0,5.0,No,Retained
CUST-11093,Female,46,No,South,One Year,31,None,Credit Card,Yes,Yes,No,No,52.38,2.12,1610.23,1,3.0,No,Retained
CUST-11094,Female,61,No,Midwest,Month-to-Month,21,None,Credit Card,Yes,Yes,No,Yes,69.58,3.29,1515.06,2,3.1,No,Retained
CUST-11095,Female,24,No,Midwest,One Year,22,Fiber Optic,Mailed Check,Yes,Yes,No,No,73.91,8.68,1641.32,3,3.6,No,Retained
CUST-11096,Female,18,No,South,Month-to-Month,16,DSL,Credit Card,No,No,Yes,Yes,62.33,0.53,974.78,2,4.3,No,Retained
CUST-11097,Female,45,No,Midwest,Two Year,71,DSL,Mailed Check,No,Yes,Yes,Yes,79.69,7.52,5674.46,2,4.0,No,Retained
CUST-11098,Male,67,Yes,West,Month-to-Month,19,DSL,Electronic Check,No,No,No,No,55.24,3.56,1039.32,0,2.5,No,Retained
CUST-11099,Female,59,No,South,Month-to-Month,9,Fiber Optic,Electronic Check,No,No,No,No,82.37,1.7,671.71,0,3.5,Yes,Service Reliability Issues
CUST-11100,Female,45,No,South,One Year,36,Fiber Optic,Credit Card,No,Yes,No,No,76.13,7.79,2773.44,2,2.6,No,Retained
CUST-11101,Male,35,No,West,One Year,19,Fiber Optic,Credit Card,Yes,Yes,Yes,Yes,116.77,3.99,2256.95,0,2.5,No,Retained
CUST-11102,Male,53,No,South,Month-to-Month,17,Fiber Optic,Bank Transfer,Yes,Yes,Yes,No,79.26,0.33,1411.75,3,3.2,Yes,Service Reliability Issues
CUST-11103,Male,28,No,Northeast,Month-to-Month,5,Fiber Optic,Mailed Check,Yes,Yes,No,Yes,105.15,3.57,540.53,2,1.5,Yes,Service Reliability Issues
CUST-11104,Male,49,No,Northeast,Two Year,13,Fiber Optic,Credit Card,No,No,Yes,Yes,71.92,9.9,926.25,0,4.8,No,Retained
CUST-11105,Female,49,No,Northeast,Month-to-Month,20,DSL,Electronic Check,Yes,Yes,Yes,No,55.16,3.99,1132.42,0,4.6,Yes,Moved/No Longer Needed
CUST-11106,Female,57,No,South,Two Year,59,Fiber Optic,Bank Transfer,No,No,Yes,No,75.59,11.95,4489.55,2,4.8,No,Retained
CUST-11107,Male,80,Yes,Northeast,Month-to-Month,14,Fiber Optic,Credit Card,Yes,Yes,No,No,82.39,3.0,1210.8,2,2.6,No,Retained
CUST-11108,Male,47,No,West,One Year,19,Fiber Optic,Electronic Check,Yes,Yes,No,No,68.94,7.69,1308.3,3,2.5,No,Retained
CUST-11109,Female,35,No,West,Two Year,70,DSL,Credit Card,No,No,No,No,37.7,5.32,2633.2,1,4.6,No,Retained
CUST-11110,Male,42,No,South,Month-to-Month,1,DSL,Bank Transfer,Yes,No,Yes,No,65.16,2.6,40.12,2,4.4,No,Retained
CUST-11111,Female,18,No,South,Month-to-Month,3,DSL,Bank Transfer,Yes,Yes,No,No,80.7,3.6,260.91,1,4.8,No,Retained
CUST-11112,Female,32,No,Midwest,Month-to-Month,26,Fiber Optic,Credit Card,Yes,Yes,No,No,91.87,3.32,2334.43,6,3.1,Yes,Competitor Offer
CUST-11113,Male,36,No,West,One Year,44,None,Electronic Check,Yes,No,Yes,No,41.88,8.31,1869.88,3,3.4,No,Retained
CUST-11114,Male,35,No,South,Month-to-Month,26,Fiber Optic,Mailed Check,No,Yes,No,No,90.49,3.48,2373.31,3,2.5,No,Retained
CUST-11115,Male,44,No,Midwest,One Year,25,Fiber Optic,Bank Transfer,Yes,Yes,No,Yes,86.2,7.97,2175.48,2,3.7,No,Retained
CUST-11116,Female,30,No,South,Month-to-Month,2,Fiber Optic,Credit Card,Yes,No,Yes,No,65.68,0.25,136.2,5,2.4,Yes,Poor Support Experience
CUST-11117,Male,58,No,West,Month-to-Month,19,Fiber Optic,Electronic Check,Yes,No,No,No,56.96,3.38,1135.89,4,3.1,Yes,No Long-Term Commitment
CUST-11118,Female,42,No,West,Month-to-Month,9,Fiber Optic,Bank Transfer,No,No,Yes,Yes,84.46,2.43,790.66,4,2.7,Yes,Competitor Offer
CUST-11119,Female,42,No,Northeast,Month-to-Month,19,None,Electronic Check,Yes,No,No,No,35.52,1.52,653.63,1,4.0,No,Retained
CUST-11120,Male,37,No,Northeast,One Year,42,DSL,Electronic Check,Yes,No,Yes,Yes,80.22,3.59,3348.62,1,4.7,No,Retained
CUST-11121,Male,44,No,West,Two Year,29,Fiber Optic,Credit Card,No,No,Yes,No,84.53,8.21,2420.58,4,2.7,Yes,Moved/No Longer Needed
CUST-11122,Male,54,No,West,One Year,21,None,Electronic Check,Yes,No,Yes,No,49.37,5.53,1056.06,1,3.3,No,Retained
CUST-11123,Male,30,No,West,Month-to-Month,4,Fiber Optic,Credit Card,No,No,No,Yes,77.17,1.87,273.68,4,2.9,Yes,No Long-Term Commitment
CUST-11124,Male,33,No,Northeast,Two Year,23,Fiber Optic,Electronic Check,Yes,No,No,Yes,62.13,5.04,1466.91,4,2.1,Yes,Service Reliability Issues
CUST-11125,Male,38,No,West,One Year,34,DSL,Credit Card,Yes,Yes,No,No,72.22,6.14,2501.78,1,4.3,No,Retained
CUST-11126,Female,23,No,South,Two Year,18,DSL,Electronic Check,Yes,Yes,No,Yes,73.67,12.61,1295.29,2,3.6,No,Retained
CUST-11127,Female,31,No,South,Month-to-Month,14,Fiber Optic,Electronic Check,No,No,No,Yes,52.38,1.8,726.83,0,4.0,Yes,Moved/No Longer Needed
CUST-11128,Female,35,No,West,Month-to-Month,23,Fiber Optic,Electronic Check,No,No,Yes,No,71.86,1.55,1653.36,3,3.5,Yes,No Long-Term Commitment
CUST-11129,Female,54,No,West,Month-to-Month,12,DSL,Mailed Check,Yes,Yes,No,No,63.1,0.96,788.14,3,2.1,Yes,No Long-Term Commitment
CUST-11130,Male,46,No,Northeast,One Year,40,DSL,Bank Transfer,Yes,No,Yes,No,65.83,3.78,2689.53,0,5.0,No,Retained
CUST-11131,Female,45,No,South,Month-to-Month,5,DSL,Electronic Check,No,Yes,Yes,No,69.05,0.44,286.26,2,3.1,Yes,Moved/No Longer Needed
CUST-11132,Female,54,No,West,Month-to-Month,17,Fiber Optic,Bank Transfer,No,No,No,No,72.61,3.88,1223.23,4,2.7,Yes,Competitor Offer
CUST-11133,Female,40,No,Northeast,Month-to-Month,26,Fiber Optic,Credit Card,No,No,Yes,No,78.62,2.3,2034.81,4,3.7,No,Retained
CUST-11134,Male,47,No,Northeast,One Year,47,Fiber Optic,Mailed Check,Yes,No,Yes,No,79.43,2.05,3684.19,3,3.7,No,Retained
CUST-11135,Female,41,No,West,One Year,37,Fiber Optic,Credit Card,No,Yes,No,Yes,78.73,7.81,2896.03,4,4.6,Yes,Poor Support Experience
CUST-11136,Male,46,No,West,Month-to-Month,10,None,Bank Transfer,Yes,No,No,No,29.67,2.19,311.67,2,2.7,Yes,Poor Support Experience
CUST-11137,Female,34,No,South,Month-to-Month,11,Fiber Optic,Electronic Check,Yes,Yes,No,No,73.44,2.13,798.09,4,2.2,Yes,No Long-Term Commitment
CUST-11138,Female,18,No,Northeast,One Year,22,Fiber Optic,Credit Card,Yes,Yes,No,No,90.26,2.48,1931.66,3,1.9,No,Retained
CUST-11139,Male,40,No,South,Two Year,16,DSL,Mailed Check,No,Yes,No,Yes,74.6,12.08,1294.19,0,4.1,No,Retained
CUST-11140,Male,62,No,Northeast,One Year,47,DSL,Credit Card,Yes,No,No,Yes,51.9,8.55,2448.62,2,3.3,No,Retained
CUST-11141,Female,55,No,Midwest,Two Year,20,Fiber Optic,Electronic Check,Yes,No,Yes,Yes,96.57,9.96,1935.31,2,2.6,No,Retained
CUST-11142,Male,56,No,West,One Year,38,DSL,Electronic Check,No,Yes,Yes,Yes,77.97,4.0,2924.43,0,3.9,No,Retained
CUST-11143,Male,59,No,South,One Year,41,DSL,Bank Transfer,Yes,No,No,No,75.93,3.1,3122.25,2,2.7,No,Retained
CUST-11144,Female,43,No,West,Month-to-Month,4,DSL,Credit Card,No,No,Yes,Yes,64.93,0.55,253.97,2,4.7,No,Retained
CUST-11145,Male,45,No,West,One Year,23,Fiber Optic,Credit Card,No,No,No,No,49.36,4.49,1069.18,2,2.9,No,Retained
CUST-11146,Male,33,No,South,One Year,14,DSL,Mailed Check,Yes,No,No,Yes,66.03,6.78,886.96,1,3.3,No,Retained
CUST-11147,Male,38,No,Midwest,One Year,34,DSL,Electronic Check,No,Yes,Yes,Yes,80.26,8.77,2756.66,1,1.8,Yes,Moved/No Longer Needed
CUST-11148,Male,51,No,Northeast,Month-to-Month,29,Fiber Optic,Electronic Check,No,No,Yes,No,83.03,0.45,2475.91,3,1.9,Yes,Moved/No Longer Needed
CUST-11149,Male,59,No,West,Month-to-Month,18,Fiber Optic,Mailed Check,No,No,Yes,Yes,80.27,1.25,1457.71,2,3.0,Yes,Competitor Offer
CUST-11150,Male,40,No,Midwest,Month-to-Month,14,DSL,Electronic Check,No,Yes,Yes,No,77.28,1.67,1120.53,3,3.0,No,Retained
CUST-11151,Male,36,No,South,Month-to-Month,25,Fiber Optic,Electronic Check,No,Yes,Yes,Yes,94.25,0.64,2350.8,4,3.2,Yes,Poor Support Experience
CUST-11152,Male,42,No,West,Month-to-Month,15,DSL,Credit Card,Yes,Yes,No,No,66.99,2.02,1001.82,0,2.8,Yes,Poor Support Experience
CUST-11153,Male,50,No,South,One Year,11,Fiber Optic,Bank Transfer,Yes,Yes,No,No,91.58,6.65,1045.56,3,3.3,No,Retained
CUST-11154,Male,22,No,Midwest,Month-to-Month,24,Fiber Optic,Electronic Check,No,No,No,No,78.06,0.19,1931.64,2,4.0,No,Retained
CUST-11155,Male,18,No,Northeast,Month-to-Month,10,Fiber Optic,Mailed Check,Yes,No,Yes,Yes,94.32,2.08,988.74,3,3.4,No,Retained
CUST-11156,Female,34,No,Midwest,Month-to-Month,29,DSL,Bank Transfer,Yes,No,No,Yes,62.59,0.99,1777.79,3,4.1,Yes,Competitor Offer
CUST-11157,Male,25,No,South,One Year,20,Fiber Optic,Electronic Check,No,No,No,No,68.0,5.42,1357.66,5,1.8,No,Retained
CUST-11158,Male,35,No,West,Month-to-Month,29,DSL,Bank Transfer,No,Yes,No,No,57.17,1.7,1667.64,1,4.2,Yes,No Long-Term Commitment
CUST-11159,Female,40,No,West,Month-to-Month,4,DSL,Credit Card,Yes,No,No,No,53.53,3.66,205.03,3,4.7,Yes,No Long-Term Commitment
CUST-11160,Male,36,No,West,One Year,23,DSL,Credit Card,No,Yes,No,Yes,34.83,8.7,814.67,2,4.6,No,Retained
CUST-11161,Female,62,No,Northeast,Month-to-Month,18,None,Bank Transfer,No,No,No,No,29.91,3.26,567.1,1,5.0,No,Retained
CUST-11162,Female,47,No,Northeast,Two Year,68,DSL,Mailed Check,Yes,Yes,No,Yes,70.07,9.02,4799.86,0,4.2,No,Retained
CUST-11163,Male,46,No,Midwest,Two Year,60,Fiber Optic,Electronic Check,No,No,Yes,Yes,90.29,5.71,5476.41,2,2.7,No,Retained
CUST-11164,Female,51,No,West,Month-to-Month,12,None,Credit Card,Yes,Yes,No,No,45.35,3.05,532.67,1,1.7,No,Retained
CUST-11165,Male,26,No,South,Month-to-Month,7,DSL,Credit Card,Yes,Yes,Yes,Yes,87.0,2.43,561.26,5,1.4,Yes,No Long-Term Commitment
CUST-11166,Male,57,No,South,One Year,21,Fiber Optic,Credit Card,Yes,Yes,No,Yes,64.46,4.98,1366.2,1,3.3,No,Retained
CUST-11167,Female,41,No,West,Month-to-Month,11,Fiber Optic,Credit Card,Yes,No,No,Yes,80.73,0.73,953.96,3,3.0,Yes,No Long-Term Commitment
CUST-11168,Female,51,No,West,Month-to-Month,14,DSL,Electronic Check,Yes,No,Yes,Yes,51.4,2.75,702.91,5,2.1,No,Retained
CUST-11169,Female,27,No,Midwest,Month-to-Month,3,Fiber Optic,Bank Transfer,No,Yes,Yes,No,77.3,3.98,255.94,2,3.8,Yes,Moved/No Longer Needed
CUST-11170,Male,20,No,Midwest,Two Year,62,DSL,Credit Card,No,No,Yes,No,58.97,8.93,3680.49,2,3.7,No,Retained
CUST-11171,Male,53,No,South,Month-to-Month,18,Fiber Optic,Electronic Check,Yes,No,Yes,Yes,101.31,2.89,1830.28,5,2.4,Yes,Price Too High
CUST-11172,Male,47,No,West,One Year,47,Fiber Optic,Bank Transfer,No,No,Yes,No,81.9,6.35,3849.54,1,4.4,No,Retained
CUST-11173,Female,29,No,South,One Year,43,DSL,Bank Transfer,Yes,No,Yes,No,64.4,4.2,2736.88,0,3.6,No,Retained
CUST-11174,Male,30,No,South,Month-to-Month,13,Fiber Optic,Credit Card,Yes,Yes,Yes,No,93.22,1.64,1132.0,5,3.3,Yes,Service Reliability Issues
CUST-11175,Male,58,No,Northeast,Month-to-Month,10,Fiber Optic,Electronic Check,No,Yes,Yes,Yes,90.57,2.02,866.79,2,2.2,Yes,Poor Support Experience
CUST-11176,Male,25,No,South,Two Year,29,DSL,Credit Card,Yes,No,No,No,48.09,10.06,1380.95,1,3.5,No,Retained
CUST-11177,Female,65,Yes,West,Month-to-Month,26,Fiber Optic,Electronic Check,Yes,No,Yes,No,85.49,3.0,2261.15,1,3.7,Yes,Service Reliability Issues
CUST-11178,Male,29,No,South,One Year,25,DSL,Electronic Check,No,No,Yes,Yes,54.28,3.73,1353.39,1,2.2,No,Retained
CUST-11179,Male,51,No,Northeast,Month-to-Month,26,DSL,Bank Transfer,Yes,No,No,Yes,70.54,3.53,1815.87,1,3.3,Yes,Competitor Offer
CUST-11180,Male,37,No,West,Month-to-Month,16,DSL,Electronic Check,No,Yes,No,Yes,72.67,0.91,1131.54,1,4.3,No,Retained
CUST-11181,Female,50,No,South,Month-to-Month,25,Fiber Optic,Electronic Check,Yes,No,No,No,82.83,3.58,2093.74,2,3.2,Yes,No Long-Term Commitment
CUST-11182,Male,34,No,West,Month-to-Month,25,Fiber Optic,Electronic Check,Yes,Yes,Yes,Yes,110.99,1.37,2822.29,0,2.2,Yes,Poor Support Experience
CUST-11183,Male,40,No,Midwest,Month-to-Month,6,DSL,Electronic Check,Yes,No,No,No,39.42,1.24,273.74,2,2.8,Yes,Poor Support Experience
CUST-11184,Female,43,No,Northeast,Two Year,24,None,Electronic Check,Yes,No,No,Yes,31.77,14.18,783.7,1,2.7,No,Retained
CUST-11185,Male,28,No,South,Month-to-Month,4,DSL,Mailed Check,Yes,No,No,No,49.12,1.22,144.83,3,3.6,Yes,Poor Support Experience
CUST-11186,Male,52,No,Northeast,Month-to-Month,23,DSL,Electronic Check,Yes,No,No,Yes,44.16,0.21,1003.37,0,4.1,No,Retained
CUST-11187,Female,35,No,Northeast,Month-to-Month,14,Fiber Optic,Electronic Check,No,Yes,No,No,74.48,1.49,1110.88,2,2.3,No,Retained
CUST-11188,Female,39,No,Northeast,One Year,38,Fiber Optic,Electronic Check,No,Yes,No,No,107.81,8.09,4136.05,1,2.1,Yes,Service Reliability Issues
CUST-11189,Male,28,No,Midwest,Month-to-Month,28,Fiber Optic,Mailed Check,Yes,No,No,Yes,88.14,1.31,2414.11,1,2.8,No,Retained
CUST-11190,Female,18,No,Midwest,One Year,42,Fiber Optic,Credit Card,Yes,No,No,No,96.49,2.55,4050.63,3,2.9,Yes,Price Too High
CUST-11191,Male,39,No,West,Month-to-Month,8,Fiber Optic,Credit Card,Yes,Yes,No,Yes,101.21,2.64,822.39,2,2.6,No,Retained
CUST-11192,Female,76,Yes,Midwest,Month-to-Month,12,None,Bank Transfer,No,No,No,No,28.25,2.93,312.32,3,3.5,Yes,No Long-Term Commitment
CUST-11193,Male,53,No,West,Month-to-Month,2,Fiber Optic,Credit Card,No,No,Yes,No,75.6,3.59,70.38,4,3.3,Yes,Poor Support Experience
CUST-11194,Female,42,No,Midwest,Two Year,55,Fiber Optic,Electronic Check,Yes,Yes,No,Yes,92.84,8.13,5109.66,1,3.8,No,Retained
CUST-11195,Male,38,No,West,Month-to-Month,5,Fiber Optic,Electronic Check,No,Yes,Yes,Yes,105.54,0.67,500.13,3,1.8,Yes,No Long-Term Commitment
CUST-11196,Male,42,No,Midwest,Month-to-Month,22,None,Credit Card,Yes,No,No,Yes,36.6,1.28,777.77,0,3.8,No,Retained
CUST-11197,Male,50,No,Northeast,Month-to-Month,5,DSL,Electronic Check,Yes,No,No,No,41.16,1.73,193.39,2,4.4,Yes,Competitor Offer
CUST-11198,Male,25,No,South,Two Year,42,DSL,Bank Transfer,Yes,No,Yes,No,94.05,11.65,3945.42,2,2.6,No,Retained
CUST-11199,Female,58,No,Northeast,Month-to-Month,13,None,Electronic Check,Yes,No,No,No,36.29,0.05,471.45,1,3.1,Yes,No Long-Term Commitment
